loan	218	0.000245627990774
better	218	0.000245627990774
technology	217	0.000244501256872
return	217	0.000244501256872
us	216	0.000243374522969
investor	216	0.000243374522969
nation	215	0.000242247789066
future	215	0.000242247789066
spending	215	0.000242247789066
drug	214	0.000241121055164
nine	214	0.000241121055164
almost	213	0.000239994321261
robert	213	0.000239994321261
washington	213	0.000239994321261
changes	213	0.000239994321261
damage	212	0.000238867587358
received	212	0.000238867587358
often	212	0.000238867587358
east	211	0.000237740853456
terms	211	0.000237740853456
product	211	0.000237740853456
october	210	0.000236614119553
named	210	0.000236614119553
expect	209	0.000235487385651
top	208	0.000234360651748
customers	207	0.000233233917845
charge	207	0.000233233917845
filed	207	0.000233233917845
order	206	0.000232107183943
within	206	0.000232107183943
decision	206	0.000232107183943
information	206	0.000232107183943
position	205	0.00023098045004
force	204	0.000229853716137
rights	204	0.000229853716137
defense	204	0.000229853716137
include	204	0.000229853716137
gas	203	0.000228726982235
every	203	0.000228726982235
division	203	0.000228726982235
america	202	0.000227600248332
amount	201	0.00022647351443
enough	200	0.000225346780527
began	200	0.000225346780527
came	199	0.000224220046624
europe	198	0.000223093312722
trying	198	0.000223093312722
outstanding	198	0.000223093312722
told	197	0.000221966578819
equipment	197	0.000221966578819
private	197	0.000221966578819
found	196	0.000220839844916
industries	195	0.000219713111014
gains	195	0.000219713111014
ltd.	194	0.000218586377111
again	194	0.000218586377111
dropped	193	0.000217459643208
previous	192	0.000216332909306
makes	192	0.000216332909306
james	192	0.000216332909306
programs	192	0.000216332909306
united	192	0.000216332909306
ca	191	0.000215206175403
transaction	191	0.000215206175403
computers	191	0.000215206175403
fed	191	0.000215206175403
july	191	0.000215206175403
european	190	0.000214079441501
banking	190	0.000214079441501
budget	190	0.000214079441501
co	189	0.000212952707598
following	189	0.000212952707598
finance	189	0.000212952707598
jaguar	188	0.000211825973695
never	188	0.000211825973695
warner	188	0.000211825973695
provide	188	0.000211825973695
've	188	0.000211825973695
local	188	0.000211825973695
lot	187	0.000210699239793
additional	187	0.000210699239793
consumer	187	0.000210699239793
mortgage	187	0.000210699239793
able	186	0.00020957250589
managers	186	0.00020957250589
keep	186	0.00020957250589
corp	186	0.00020957250589
action	185	0.000208445771987
buy-out	185	0.000208445771987
important	185	0.000208445771987
shareholders	185	0.000208445771987
great	184	0.000207319038085
charges	183	0.000206192304182
university	183	0.000206192304182
claims	183	0.000206192304182
got	183	0.000206192304182
instead	183	0.000206192304182
best	182	0.000205065570279
states	182	0.000205065570279
steel	182	0.000205065570279
away	182	0.000205065570279
car	182	0.000205065570279
units	182	0.000205065570279
dollars	181	0.000203938836377
financing	181	0.000203938836377
tokyo	181	0.000203938836377
things	180	0.000202812102474
construction	180	0.000202812102474
continued	179	0.000201685368572
marketing	179	0.000201685368572
manager	179	0.000201685368572
run	178	0.000200558634669
asked	177	0.000199431900766
bills	177	0.000199431900766
low	176	0.000198305166864
auto	176	0.000198305166864
family	175	0.000197178432961
march	175	0.000197178432961
fall	175	0.000197178432961
inflation	175	0.000197178432961
equity	174	0.000196051699058
food	174	0.000196051699058
whose	174	0.000196051699058
believe	174	0.000196051699058
june	174	0.000196051699058
above	173	0.000194924965156
advertising	173	0.000194924965156
sept.	173	0.000194924965156
personal	172	0.000193798231253
raise	172	0.000193798231253
below	172	0.000193798231253
full	171	0.00019267149735
suit	171	0.00019267149735
posted	171	0.00019267149735
lost	171	0.00019267149735
account	171	0.00019267149735
getting	171	0.00019267149735
china	170	0.000191544763448
los	170	0.000191544763448
taken	170	0.000191544763448
soon	170	0.000191544763448
head	170	0.000191544763448
stores	169	0.000190418029545
rather	169	0.000190418029545
via	168	0.000189291295643
contracts	168	0.000189291295643
risk	168	0.000189291295643
security	167	0.00018816456174
potential	167	0.00018816456174
western	167	0.00018816456174
included	167	0.00018816456174
boston	166	0.000187037827837
figures	166	0.000187037827837
restructuring	166	0.000187037827837
special	166	0.000187037827837
legal	166	0.000187037827837
options	166	0.000187037827837
reports	165	0.000185911093935
tv	165	0.000185911093935
gold	165	0.000185911093935
led	165	0.000185911093935
mrs.	165	0.000185911093935
subsidiary	165	0.000185911093935
face	164	0.000184784360032
using	164	0.000184784360032
place	164	0.000184784360032
noted	164	0.000184784360032
fact	163	0.000183657626129
dealers	163	0.000183657626129
working	162	0.000182530892227
open	162	0.000182530892227
meanwhile	162	0.000182530892227
network	161	0.000181404158324
d.	161	0.000181404158324
holders	161	0.000181404158324
countries	161	0.000181404158324
effort	160	0.000180277424422
find	160	0.000180277424422
available	159	0.000179150690519
approved	159	0.000179150690519
probably	159	0.000179150690519
statement	159	0.000179150690519
itself	159	0.000179150690519
portfolio	159	0.000179150690519
cases	159	0.000179150690519
bought	159	0.000179150690519
#	158	0.000178023956616
long-term	158	0.000178023956616
pacific	158	0.000178023956616
ibm	158	0.000178023956616
lawyers	158	0.000178023956616
effect	158	0.000178023956616
david	157	0.000176897222714
short	157	0.000176897222714
ad	156	0.000175770488811
increases	156	0.000175770488811
left	156	0.000175770488811
reached	156	0.000175770488811
airlines	155	0.000174643754908
labor	155	0.000174643754908
cars	155	0.000174643754908
efforts	155	0.000174643754908
along	154	0.000173517021006
dividend	154	0.000173517021006
germany	154	0.000173517021006
remain	154	0.000173517021006
either	154	0.000173517021006
domestic	154	0.000173517021006
known	153	0.000172390287103
similar	153	0.000172390287103
talks	152	0.0001712635532
hard	152	0.0001712635532
reduce	151	0.000170136819298
look	151	0.000170136819298
saying	150	0.000169010085395
having	150	0.000169010085395
reserve	150	0.000169010085395
secretary	150	0.000169010085395
previously	150	0.000169010085395
chemical	150	0.000169010085395
center	150	0.000169010085395
school	150	0.000169010085395
groups	150	0.000169010085395
calls	150	0.000169010085395
gained	149	0.000167883351493
clear	149	0.000167883351493
approval	149	0.000167883351493
party	149	0.000167883351493
payments	149	0.000167883351493
canada	149	0.000167883351493
parent	149	0.000167883351493
given	149	0.000167883351493
telephone	149	0.000167883351493
eastern	148	0.00016675661759
looking	148	0.00016675661759
individual	148	0.00016675661759
manufacturing	147	0.000165629883687
standard	147	0.000165629883687
north	147	0.000165629883687
profits	147	0.000165629883687
canadian	146	0.000164503149785
biggest	146	0.000164503149785
slightly	145	0.000163376415882
investments	145	0.000163376415882
helped	145	0.000163376415882
savings	145	0.000163376415882
acquired	145	0.000163376415882
raised	144	0.000162249681979
angeles	144	0.000162249681979
strategy	144	0.000162249681979
directors	144	0.000162249681979
attorney	143	0.000161122948077
machines	143	0.000161122948077
marks	143	0.000161122948077
black	143	0.000161122948077
military	142	0.000159996214174
act	142	0.000159996214174
television	142	0.000159996214174
bay	142	0.000159996214174
institute	142	0.000159996214174
percentage	142	0.000159996214174
coming	142	0.000159996214174
why	142	0.000159996214174
clients	141	0.000158869480271
medical	141	0.000158869480271
performance	141	0.000158869480271
airline	141	0.000158869480271
makers	141	0.000158869480271
team	140	0.000157742746369
german	140	0.000157742746369
heavy	140	0.000157742746369
different	140	0.000157742746369
energy	140	0.000157742746369
britain	140	0.000157742746369
interests	139	0.000156616012466
growing	139	0.000156616012466
hit	139	0.000156616012466
failed	138	0.000155489278564
communications	138	0.000155489278564
remains	138	0.000155489278564
magazine	138	0.000155489278564
william	138	0.000155489278564
particularly	138	0.000155489278564
estimates	138	0.000155489278564
something	138	0.000155489278564
lead	138	0.000155489278564
call	137	0.000154362544661
levels	137	0.000154362544661
went	137	0.000154362544661
completed	137	0.000154362544661
limited	137	0.000154362544661
fees	137	0.000154362544661
job	137	0.000154362544661
hong	136	0.000153235810758
role	136	0.000153235810758
process	136	0.000153235810758
year-earlier	136	0.000153235810758
michael	136	0.000153235810758
joint	136	0.000153235810758
includes	136	0.000153235810758
question	136	0.000153235810758
project	135	0.000152109076856
legislation	135	0.000152109076856
goods	135	0.000152109076856
lines	135	0.000152109076856
district	135	0.000152109076856
activity	135	0.000152109076856
view	135	0.000152109076856
columbia	134	0.000150982342953
property	134	0.000150982342953
toward	134	0.000150982342953
me	134	0.000150982342953
free	134	0.000150982342953
merrill	134	0.000150982342953
leading	134	0.000150982342953
venture	133	0.00014985560905
seeking	133	0.00014985560905
leaders	133	0.00014985560905
name	133	0.00014985560905
currency	132	0.000148728875148
wants	132	0.000148728875148
deficit	132	0.000148728875148
ever	132	0.000148728875148
rep.	132	0.000148728875148
reserves	132	0.000148728875148
institutions	132	0.000148728875148
'm	131	0.000147602141245
huge	131	0.000147602141245
independent	131	0.000147602141245
concerns	131	0.000147602141245
involved	130	0.000146475407342
scheduled	130	0.000146475407342
owns	130	0.000146475407342
lynch	130	0.000146475407342
s&p	130	0.000146475407342
taking	130	0.000146475407342
turn	130	0.000146475407342
hold	129	0.00014534867344
vote	129	0.00014534867344
really	129	0.00014534867344
young	129	0.00014534867344
doing	129	0.00014534867344
pressure	129	0.00014534867344
gm	129	0.00014534867344
kong	129	0.00014534867344
buyers	129	0.00014534867344
transportation	129	0.00014534867344
build	129	0.00014534867344
outside	129	0.00014534867344
calif.	128	0.000144221939537
always	128	0.000144221939537
begin	128	0.000144221939537
measure	128	0.000144221939537
basis	128	0.000144221939537
producers	128	0.000144221939537
april	128	0.000144221939537
brokerage	127	0.000143095205635
care	127	0.000143095205635
daily	127	0.000143095205635
especially	127	0.000143095205635
staff	127	0.000143095205635
leader	127	0.000143095205635
means	126	0.000141968471732
key	126	0.000141968471732
plants	126	0.000141968471732
related	126	0.000141968471732
richard	125	0.000140841737829
projects	125	0.000140841737829
acquire	125	0.000140841737829
aid	125	0.000140841737829
disclosed	125	0.000140841737829
adds	125	0.000140841737829
themselves	125	0.000140841737829
competition	125	0.000140841737829
drexel	124	0.000139715003927
try	124	0.000139715003927
central	124	0.000139715003927
reason	124	0.000139715003927
campaign	124	0.000139715003927
areas	124	0.000139715003927
conference	124	0.000139715003927
range	124	0.000139715003927
impact	124	0.000139715003927
estimate	123	0.000138588270024
holdings	123	0.000138588270024
abortion	123	0.000138588270024
hours	123	0.000138588270024
poor	123	0.000138588270024
started	123	0.000138588270024
bad	123	0.000138588270024
j.	123	0.000138588270024
largely	123	0.000138588270024
significant	123	0.000138588270024
allow	122	0.000137461536121
test	122	0.000137461536121
meet	122	0.000137461536121
french	122	0.000137461536121
man	122	0.000137461536121
thing	122	0.000137461536121
seems	122	0.000137461536121
reduced	122	0.000137461536121
issued	122	0.000137461536121
start	122	0.000137461536121
course	121	0.000136334802219
morgan	121	0.000136334802219
rules	121	0.000136334802219
accounts	121	0.000136334802219
majority	121	0.000136334802219
retail	121	0.000136334802219
wednesday	120	0.000135208068316
needed	120	0.000135208068316
congressional	120	0.000135208068316
seven	120	0.000135208068316
quickly	120	0.000135208068316
fourth	120	0.000135208068316
press	120	0.000135208068316
settlement	119	0.000134081334413
partners	119	0.000134081334413
journal	119	0.000134081334413
seen	119	0.000134081334413
longer	119	0.000134081334413
community	118	0.000132954600511
yields	118	0.000132954600511
december	118	0.000132954600511
generally	118	0.000132954600511
traded	118	0.000132954600511
done	118	0.000132954600511
'll	118	0.000132954600511
volatility	117	0.000131827866608
consider	117	0.000131827866608
manufacturers	117	0.000131827866608
dec.	117	0.000131827866608
supply	117	0.000131827866608
receive	116	0.000130701132706
parts	116	0.000130701132706
study	116	0.000130701132706
beginning	116	0.000130701132706
shearson	116	0.000130701132706
thursday	116	0.000130701132706
electric	116	0.000130701132706
women	116	0.000130701132706
situation	115	0.000129574398803
a.	115	0.000129574398803
men	115	0.000129574398803
form	115	0.000129574398803
simply	115	0.000129574398803
thought	115	0.000129574398803
kind	115	0.000129574398803
imports	115	0.000129574398803
planned	114	0.0001284476649
turned	114	0.0001284476649
note	114	0.0001284476649
prime	114	0.0001284476649
taxes	114	0.0001284476649
protection	114	0.0001284476649
convertible	114	0.0001284476649
plc	114	0.0001284476649
near	114	0.0001284476649
eight	114	0.0001284476649
brokers	114	0.0001284476649
democratic	113	0.000127320930998
boost	113	0.000127320930998
filing	113	0.000127320930998
history	113	0.000127320930998
recession	113	0.000127320930998
subject	113	0.000127320930998
short-term	113	0.000127320930998
auction	113	0.000127320930998
sen.	112	0.000126194197095
ahead	112	0.000126194197095
space	112	0.000126194197095
required	112	0.000126194197095
changed	112	0.000126194197095
stock-index	112	0.000126194197095
rally	112	0.000126194197095
summer	111	0.000125067463192
worth	111	0.000125067463192
war	111	0.000125067463192
produce	111	0.000125067463192
base	111	0.000125067463192
arbitrage	111	0.000125067463192
dr.	111	0.000125067463192
seek	111	0.000125067463192
returns	111	0.000125067463192
became	111	0.000125067463192
perhaps	111	0.000125067463192
increasing	110	0.00012394072929
showed	110	0.00012394072929
caused	110	0.00012394072929
de	110	0.00012394072929
benefits	110	0.00012394072929
advanced	110	0.00012394072929
software	110	0.00012394072929
considered	110	0.00012394072929
moody	110	0.00012394072929
motor	110	0.00012394072929
anything	109	0.000122813995387
sent	109	0.000122813995387
housing	109	0.000122813995387
delivery	109	0.000122813995387
brothers	109	0.000122813995387
exports	109	0.000122813995387
france	109	0.000122813995387
creditors	109	0.000122813995387
hurt	108	0.000121687261485
noriega	108	0.000121687261485
natural	108	0.000121687261485
jumped	108	0.000121687261485
preferred	108	0.000121687261485
indeed	108	0.000121687261485
justice	108	0.000121687261485
francs	108	0.000121687261485
red	108	0.000121687261485
floor	107	0.000120560527582
owned	107	0.000120560527582
entertainment	107	0.000120560527582
earned	107	0.000120560527582
americans	107	0.000120560527582
cancer	107	0.000120560527582
express	107	0.000120560527582
continuing	107	0.000120560527582
bankers	107	0.000120560527582
cbs	107	0.000120560527582
difficult	107	0.000120560527582
let	106	0.000119433793679
usually	106	0.000119433793679
active	106	0.000119433793679
children	106	0.000119433793679
bankruptcy	106	0.000119433793679
wanted	106	0.000119433793679
george	106	0.000119433793679
shareholder	106	0.000119433793679
nothing	106	0.000119433793679
media	105	0.000118307059777
block	105	0.000118307059777
attempt	105	0.000118307059777
merger	105	0.000118307059777
per	105	0.000118307059777
closing	105	0.000118307059777
announcement	105	0.000118307059777
crash	105	0.000118307059777
machine	104	0.000117180325874
evidence	104	0.000117180325874
digital	104	0.000117180325874
pilots	104	0.000117180325874
spokeswoman	104	0.000117180325874
minister	104	0.000117180325874
smaller	104	0.000117180325874
irs	103	0.000116053591971
continues	103	0.000116053591971
sharply	103	0.000116053591971
veto	103	0.000116053591971
created	103	0.000116053591971
hand	103	0.000116053591971
article	103	0.000116053591971
himself	103	0.000116053591971
limit	103	0.000116053591971
seem	103	0.000116053591971
resources	102	0.000114926858069
overseas	102	0.000114926858069
mark	102	0.000114926858069
partner	102	0.000114926858069
light	102	0.000114926858069
quake	102	0.000114926858069
hugo	101	0.000113800124166
pound	101	0.000113800124166
age	101	0.000113800124166
tons	101	0.000113800124166
night	101	0.000113800124166
size	101	0.000113800124166
actually	101	0.000113800124166
won	101	0.000113800124166
unchanged	101	0.000113800124166
initial	101	0.000113800124166
sector	101	0.000113800124166
source	101	0.000113800124166
thrift	101	0.000113800124166
side	100	0.000112673390263
minimum	100	0.000112673390263
term	100	0.000112673390263
apparently	100	0.000112673390263
session	99	0.000111546656361
transactions	99	0.000111546656361
regulators	99	0.000111546656361
directly	99	0.000111546656361
kidder	99	0.000111546656361
